,Name,Brand,Pack Size,Water Source,Falvor,Container,Price,100% Natural,Anti-Oxidant,Artesian,BPA Free Plastic,Caffeinated,Carbonated,Electrolytes,Energy Drinks,Enhanced,Ethically Sourced,Fair Trade,Flavored,Gluten FREE,Green Tea,Kosher,Low Calorie,Mineral Water,No Artifical Flavors,No Artifical Preservatives,No Artifical Sweetners,Non-Alcoholic Wine,Non GMO,Non-Sparkling Water,Nutritional,Organic,Organic Cane Sugar,Preservatice Free,Purified Water,Regular Soda,Sodium-Free,Soy FREE,Sparkling Juice,Sparkling Water,Spring Water,Sweetened,Tea,Twist off Top,USDA Organic,Under 100 Calories,30 Calories,Variety Pack,Vegan,Zero Carb,Zero Calorie,Zero Sodium,Zero Calories,Zero Sugar,Zero Sweeteners,Beverage Size,Flavor,No Artificial Preservatives,Preservative FREE,No Artificial Flavors,No Artificial Sweeteners
0,Lurisia - Aranciata - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.3,"Aranciata, Orange",,,,
0,Lurisia - Aranciata - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.3,"Aranciata, Orange",,,,
0,Lurisia - STILLE - 330 ml (20 Glass Bottles),Lurisia,20,Spring Water,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,None,,,,
0,Lurisia - STILLE - 330 ml (20 Glass Bottles),Lurisia,20,Spring Water,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,None,,,,
0,Vitamin Water - Zero Power C - Dragonfruit - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,Dragonfruit,,,,
0,Vitamin Water - Zero Power C - Dragonfruit - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,Dragonfruit,,,,
0,Taste Nirvana - Premium Coconut Water - 9.5 oz (12 Glass Bottles),Taste Nirvana,12,,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,Coconut,,,,
0,Taste Nirvana - Premium Coconut Water - 9.5 oz (12 Glass Bottles),Taste Nirvana,12,,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,Coconut,,,,
0,Poland Spring - Spring Water - 3 L (6 Plastic Bottles),Poland Spring,6,,,Plastic,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101.0,None,,,,
0,Poland Spring - Spring Water - 3 L (6 Plastic Bottles),Poland Spring,6,,,Plastic,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101.0,None,,,,
0,Lurisia - STILLE - 750 ml (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.5,None,,,,
0,Lurisia - STILLE - 750 ml (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.5,None,,,,
0,Lurisia - Gazzosa - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.3,"Lemon, Orange",,,,
0,Lurisia - Gazzosa - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.3,"Lemon, Orange",,,,
0,Lurisia - Chinotto - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Chinotto, Citrus, Orange",,,,
0,Lurisia - Chinotto - 275 ml (24 Glass Bottles),Lurisia,24,Spring Water,,Glass,79.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Chinotto, Citrus, Orange",,,,
0,Hildon - Delightfully Still - 25.4 oz (12 Glass Bottles),Hildon,12,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Hildon - Delightfully Still - 25.4 oz (12 Glass Bottles),Hildon,12,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Hildon - Delightfully Still - 11 oz (24 Glass Bottles),Hildon,24,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Delightfully Still - 11 oz (24 Glass Bottles),Hildon,24,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Gently Sparkling - 25.4oz (12 Glass Bottles),Hildon,12,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Hildon - Gently Sparkling - 25.4oz (12 Glass Bottles),Hildon,12,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Hildon - Gently Sparkling - 11 oz (24 Glass Bottles),Hildon,24,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Gently Sparkling - 11 oz (24 Glass Bottles),Hildon,24,Well Water,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Lurisia - Natural Spring Water - 500 ml (20 Glass Bottles),Lurisia,20,Spring Water,,Glass,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16.9,None,,,,
0,Lurisia - Natural Spring Water - 500 ml (20 Glass Bottles),Lurisia,20,Spring Water,,Glass,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16.9,None,,,,
0,Poland Spring - Spring Water - 12 oz (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,None,,,,
0,Poland Spring - Spring Water - 12 oz (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,None,,,,
0,Lurisia - Natural Spring Water - 1 L (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Lurisia - Natural Spring Water - 1 L (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Evian - Spring Water - 330 ml (20 Glass Bottles),Evian,20,Spring Water,,Glass,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11.2,None,,,,
0,Evian - Spring Water - 330 ml (20 Glass Bottles),Evian,20,Spring Water,,Glass,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,11.2,None,,,,
0,Lurisia - BOLLE (Winner) - 750 ml (6 Glass Bottles),Lurisia,6,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.5,None,,,,
0,Lurisia - BOLLE (Winner) - 750 ml (6 Glass Bottles),Lurisia,6,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.5,None,,,,
0,Lurisia - STILLE (Winner) - 750 (6 Glass Bottles),Lurisia,6,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,25.5,None,,,,
0,Lurisia - STILLE (Winner) - 750 (6 Glass Bottles),Lurisia,6,Spring Water,,Glass,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,25.5,None,,,,
0,Poland Spring - Sparkling Lemon - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,Lemon,,,,
0,Poland Spring - Sparkling Lemon - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,Lemon,,,,
0,Mountain Valley - Spring Water - 1 L (12 Glass Bottles),Mountain Valley,12,Spring Water,,Glass,45.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Mountain Valley - Spring Water - 1 L (12 Glass Bottles),Mountain Valley,12,Spring Water,,Glass,45.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Mountain Valley - Spring Water - 16.9 oz (12 Glass Bottles),Mountain Valley,12,Spring Water,,Glass,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Mountain Valley - Spring Water - 16.9 oz (12 Glass Bottles),Mountain Valley,12,Spring Water,,Glass,26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Mountain Valley - Spring Water - 11.3 oz (24 Glass Bottles),Mountain Valley,24,Spring Water,,Glass,53.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.3,None,,,,
0,Mountain Valley - Spring Water - 11.3 oz (24 Glass Bottles),Mountain Valley,24,Spring Water,,Glass,53.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.3,None,,,,
0,Mountain Valley - Spring Water - 750 ml (12 Plastic Bottles),Mountain Valley,12,Spring Water,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,None,,,,
0,Mountain Valley - Spring Water - 750 ml (12 Plastic Bottles),Mountain Valley,12,Spring Water,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.0,None,,,,
0,Perrier - Sparkling Water - 33.8 oz (12 Plastic Bottles),Perrier,12,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,,,,,
0,Perrier - Sparkling Water - 33.8 oz (12 Plastic Bottles),Perrier,12,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,,,,,
0,Perrier - Sparkling Water - 16.9 oz (24 Plastic Bottles),Perrier,24,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,,,,,
0,Perrier - Sparkling Water - 16.9 oz (24 Plastic Bottles),Perrier,24,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,,,,,
0,Vitamin Water - Zero XXX - Acai Blueberry Pomegranate - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,"Acai, Blueberry, Pomegranate",,,,
0,Vitamin Water - Zero XXX - Acai Blueberry Pomegranate - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,"Acai, Blueberry, Pomegranate",,,,
0,Vitamin Water - Zero Squeezed - Lemonade - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,"Lemon, Lemonade",,,,
0,Vitamin Water - Zero Squeezed - Lemonade - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,"Lemon, Lemonade",,,,
0,Vitamin Water - Zero Rise - Orange - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,Orange,,,,
0,Vitamin Water - Zero Rise - Orange - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20.0,Orange,,,,
0,Poland Spring - Spring Water - 1 Gal (6 Plastic Bottles),Poland Spring,6,,,Plastic,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,,,,,
0,Poland Spring - Spring Water - 1 Gal (6 Plastic Bottles),Poland Spring,6,,,Plastic,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,,,,,
0,Poland Spring - Distilled Water - 1 Gal (6 Plastic Jugs),Poland Spring,6,,,Plastic,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,,,,,
0,Poland Spring - Distilled Water - 1 Gal (6 Plastic Jugs),Poland Spring,6,,,Plastic,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,,,,,
0,San Pellegrino - Sparkling Lemon - Limonatta - 11.15 oz (24 Cans),San Pellegrino,24,,,Can,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.1,Lemon,,,,
0,San Pellegrino - Sparkling Lemon - Limonatta - 11.15 oz (24 Cans),San Pellegrino,24,,,Can,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.1,Lemon,,,,
0,San Pellegrino - Sparkling Orange - Aranciata - 11.15 oz (24 Cans),San Pellegrino,24,,,Can,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.1,"Aranciata, Orange",,,,
0,San Pellegrino - Sparkling Orange - Aranciata - 11.15 oz (24 Cans),San Pellegrino,24,,,Can,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.1,"Aranciata, Orange",,,,
0,Vitamin Water - Revive - Fruit Punch - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Fruit Punch,,,,
0,Vitamin Water - Revive - Fruit Punch - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Fruit Punch,,,,
0,Vitamin Water - Power C - Dragonfruit - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Dragonfruit,,,,
0,Vitamin Water - Power C - Dragonfruit - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Dragonfruit,,,,
0,Vitamin Water - Focus - Kiwi Strawberry - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,"Kiwi, Kiwi Strawberry, Strawberry",,,,
0,Vitamin Water - Focus - Kiwi Strawberry - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,"Kiwi, Kiwi Strawberry, Strawberry",,,,
0,Vitamin Water - Essential - Orange Orange - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Orange,,,,
0,Vitamin Water - Essential - Orange Orange - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Orange,,,,
0,Vitamin Water - Energy - Tropical Citrus - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Citrus,,,,
0,Vitamin Water - Energy - Tropical Citrus - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,Citrus,,,,
0,Vitamin Water - XXX - Acai Blueberry Pomegranate - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,"Acai, Blueberry, Pomegranate",,,,
0,Vitamin Water - XXX - Acai Blueberry Pomegranate - 20 oz (12 Plastic Bottles),Vitamin Water,12,,,Plastic,22.99,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,"Acai, Blueberry, Pomegranate",,,,
0,Voss - Sparkling - 800 ml (12 Glass Bottles),Voss,12,Artesian Water,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,None,,,,
0,Voss - Sparkling - 800 ml (12 Glass Bottles),Voss,12,Artesian Water,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.0,None,,,,
0,Voss - Sparkling - 375 ml (24 Glass Bottles),Voss,24,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,,,,,
0,Voss - Sparkling - 375 ml (24 Glass Bottles),Voss,24,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,,,,,
0,Voss - Still - 800 ml (12 Glass Bottles),Voss,12,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,,,,,
0,Voss - Still - 800 ml (12 Glass Bottles),Voss,12,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,,,,,
